transaction_id,transaction_date,customer_id,product_id,category,quantity,unit_price,total_amount,discount_applied,payment_method,store_location,salesperson_id,profit,profit_margin_pct,data_quality_flag,is_outlier
17405,2024-01-15,999,P387,Electronics,2,99478.17,189008.52,5.0,Credit Card,Store A (Mumbai),EMP025,56707.29,30.0,CLEAN,1
17406,2024-06-28,699,P268,Books,2,1605.44,3210.88,0.0,Debit Card,Store B (Delhi),EMP027,1037.92,32.33,CLEAN,0
17407,2024-06-04,2071,P183,Electronics,2,55233.21,110466.42,0.0,UPI,Store A (Mumbai),EMP001,66063.26,59.8,CLEAN,1
17408,2024-02-11,153,P112,Clothing,1,2287.3,2172.94,5.0,Cash,Store C (Bangalore),EMP015,965.32,44.42,CLEAN,0
17409,2024-06-07,776,P159,Electronics,1,55378.07,55378.07,0.0,Cash,Store B (Delhi),EMP029,31938.47,57.67,CLEAN,0
17410,2024-01-07,1666,P168,Food,5,858.82,4294.1,0.0,Cash,Store A (Mumbai),EMP041,2001.75,46.62,CLEAN,0
17411,2024-01-26,1474,P157,Clothing,4,1593.66,5737.18,10.0,Cash,Store C (Bangalore),EMP029,3245.58,56.57,CLEAN,0
17412,2024-05-29,2007,P225,Books,1,478.33,454.41,5.0,Credit Card,Store C (Bangalore),EMP016,203.06,44.69,CLEAN,0
17413,2024-06-25,2448,P252,Books,4,1978.66,7123.18,10.0,Net Banking,Store A (Mumbai),EMP038,2839.03,39.86,CLEAN,0
17414,2024-01-22,757,P216,Clothing,2,1093.46,2186.92,0.0,Debit Card,Store C (Bangalore),EMP022,1094.4,50.04,CLEAN,0
17415,2024-06-01,1941,P132,Clothing,3,824.3,117462.5,5.0,Credit Card,Store C (Bangalore),EMP033,775.14,33.0,CLEAN,1
17416,2024-05-05,1543,P310,Home & Garden,3,3899.26,11112.89,5.0,Net Banking,Online,ONLINE,6294.99,56.65,CLEAN,0
17417,2024-03-19,2289,P096,Electronics,1,119896.32,119896.32,0.0,Cash,Store A (Mumbai),EMP046,51020.17,42.55,CLEAN,1
17418,2024-05-14,2095,P079,Clothing,1,591.28,591.28,0.0,Debit Card,Store C (Bangalore),EMP008,270.3,45.71,CLEAN,0
17419,2024-05-04,71,P075,Food,7,95.0,565.25,15.0,Net Banking,Store C (Bangalore),EMP033,322.73,57.09,CLEAN,0
17420,2024-04-08,2047,P367,Clothing,4,2010.58,8042.32,0.0,Debit Card,Store A (Mumbai),EMP033,4375.76,54.41,CLEAN,0
17421,2024-04-28,1390,P286,Clothing,3,2103.37,6310.11,0.0,UPI,Online,ONLINE,2925.72,46.37,CLEAN,0
17422,2024-03-02,962,P329,Books,4,1704.05,6475.39,5.0,Net Banking,Store A (Mumbai),EMP038,2636.29,40.71,CLEAN,0
17423,2024-01-06,1783,P302,Food,10,276.08,2760.8,0.0,Debit Card,Store A (Mumbai),EMP014,987.5,35.77,CLEAN,0
17424,2024-03-20,1172,P237,Home & Garden,3,3676.06,9373.95,15.0,Credit Card,Store C (Bangalore),EMP045,3290.01,35.1,CLEAN,0
17425,2024-05-10,2245,P286,Clothing,1,2103.37,2103.37,0.0,Credit Card,Store B (Delhi),EMP035,975.24,46.37,CLEAN,0
17426,2024-01-26,524,P138,Electronics,2,137342.02,247215.64,10.0,Debit Card,Store C (Bangalore),EMP001,78618.44,31.8,CLEAN,1
17427,2024-06-28,1690,P399,Home & Garden,1,7455.42,7455.42,0.0,Debit Card,Store C (Bangalore),EMP029,3169.0,42.51,CLEAN,0
17428,2024-03-17,2094,P109,Electronics,1,27155.56,27155.56,0.0,UPI,Store C (Bangalore),EMP044,14563.4,53.63,CLEAN,0
17429,2024-03-05,1514,P375,Clothing,3,4805.8,13696.53,5.0,UPI,Store A (Mumbai),EMP030,4463.13,32.59,CLEAN,0
17430,2024-05-16,1285,P369,Home & Garden,3,5201.38,15604.14,0.0,UPI,Store B (Delhi),EMP035,7012.11,44.94,CLEAN,0
17431,2024-05-19,457,P274,Clothing,1,1245.57,1058.73,15.0,UPI,Online,ONLINE,389.27,36.77,CLEAN,0
17432,2024-03-23,654,P158,Home & Garden,5,7598.41,37992.05,0.0,Net Banking,Online,ONLINE,15912.25,41.88,CLEAN,0
17433,2024-04-19,441,P303,Books,3,327.06,883.06,10.0,Cash,Store B (Delhi),EMP031,491.51,55.66,CLEAN,0
17434,2024-04-13,1258,P285,Books,2,738.54,1403.23,5.0,Credit Card,Online,ONLINE,540.63,38.53,CLEAN,0
17435,2024-06-29,727,P385,Home & Garden,5,2970.2,13365.9,10.0,Net Banking,Online,ONLINE,4280.26,32.02,CLEAN,0
17436,2024-06-18,1738,P096,Electronics,1,119896.32,119896.32,0.0,Net Banking,Store A (Mumbai),EMP035,51020.17,42.55,CLEAN,1
17437,2024-06-16,649,P169,Books,3,1957.49,5872.47,0.0,Debit Card,Store B (Delhi),EMP022,2143.26,36.5,CLEAN,0
17438,2024-05-20,142,P382,Electronics,2,5627.79,10130.02,10.0,Debit Card,Online,ONLINE,4255.25,42.01,CLEAN,0
17439,2024-05-21,437,P103,Books,4,951.5,3806.0,0.0,Cash,Store A (Mumbai),EMP030,1277.44,33.56,CLEAN,0
17440,2024-01-11,2336,P110,Food,6,934.33,5605.98,0.0,UPI,Online,ONLINE,1864.32,33.26,CLEAN,0
17441,2024-04-13,1317,P322,Electronics,2,30111.41,57211.68,5.0,UPI,Online,ONLINE,27996.44,48.93,CLEAN,0
17442,2024-05-18,1929,P046,Food,1,128.94,128.94,0.0,Net Banking,Online,ONLINE,62.82,48.72,CLEAN,0
17443,2024-04-23,1858,P157,Clothing,4,1593.66,6055.91,5.0,Net Banking,Online,ONLINE,3425.89,56.57,CLEAN,0
17444,2024-04-17,80,P366,Clothing,4,1458.5,5250.6,10.0,Debit Card,Store B (Delhi),EMP011,2459.52,46.84,CLEAN,0
17445,2024-05-05,2433,P014,Books,2,1532.98,2759.36,10.0,Debit Card,Online,ONLINE,1137.62,41.23,CLEAN,0
17446,2024-06-30,2123,P080,Clothing,3,1777.53,5332.59,0.0,Net Banking,Store A (Mumbai),EMP041,1944.48,36.46,CLEAN,0
17447,2024-03-01,1502,P398,Home & Garden,5,3443.91,17219.55,0.0,Debit Card,Online,ONLINE,6959.0,40.41,CLEAN,0
17448,2024-05-28,2455,P355,Food,5,691.82,3459.1,0.0,UPI,Store C (Bangalore),EMP041,1103.4,31.9,CLEAN,0
17449,2024-03-03,582,P072,Food,6,500.31,2701.67,10.0,Debit Card,Online,ONLINE,1115.64,41.29,CLEAN,0
17450,2024-05-22,1512,P319,Home & Garden,3,1411.27,4022.12,5.0,Credit Card,Store C (Bangalore),EMP015,2092.13,52.02,CLEAN,0
17451,2024-05-11,1357,P193,Clothing,2,2728.94,5184.99,5.0,UPI,Store A (Mumbai),EMP004,2254.43,43.48,CLEAN,0
17452,2024-04-06,1404,P179,Books,4,1346.25,4846.5,10.0,Cash,Online,ONLINE,2034.86,41.99,CLEAN,0
17453,2024-03-02,1396,P289,Food,10,490.81,4417.29,10.0,Net Banking,Store B (Delhi),EMP007,2246.58,50.86,CLEAN,0
17454,2024-03-24,2436,P368,Books,3,1050.5,3151.5,0.0,Debit Card,Store C (Bangalore),EMP010,1428.36,45.32,CLEAN,0
17455,2024-05-24,1214,P242,Food,10,305.99,3059.9,0.0,Cash,Store C (Bangalore),EMP006,1122.4,36.68,CLEAN,0
17456,2024-06-30,2467,P068,Electronics,1,108612.67,103182.04,5.0,Net Banking,Online,ONLINE,49516.33,47.99,CLEAN,1
17457,2024-04-12,1766,P258,Food,5,700.83,3504.15,0.0,Cash,Store C (Bangalore),EMP007,1922.6,54.87,NEEDS_VALIDATION,0
17458,2024-06-22,2426,P279,Home & Garden,1,5490.09,4941.08,10.0,UPI,Online,ONLINE,2768.17,56.02,CLEAN,0
17459,2024-02-08,918,P207,Electronics,2,46910.39,84438.7,10.0,Debit Card,Store A (Mumbai),EMP034,32450.56,38.43,CLEAN,1
17460,2024-05-18,1819,P281,Books,2,1974.06,3948.12,0.0,Net Banking,Store C (Bangalore),EMP001,1988.72,50.37,CLEAN,0
17461,2024-06-10,2374,P182,Electronics,1,80382.25,80382.25,0.0,Debit Card,Store A (Mumbai),EMP001,36044.0,44.84,CLEAN,1
17462,2024-04-18,2166,P251,Food,6,329.13,1974.78,0.0,Debit Card,Online,ONLINE,996.0,50.44,CLEAN,0
17463,2024-04-02,2391,P341,Home & Garden,2,7087.98,14175.96,0.0,Net Banking,Store B (Delhi),EMP026,4656.8,32.85,CLEAN,0
17464,2024-01-06,1371,P239,Electronics,2,57596.68,103674.02,10.0,Net Banking,Store B (Delhi),EMP013,40108.12,38.69,CLEAN,1
17465,2024-06-07,1177,P314,Electronics,1,31734.02,28560.62,10.0,Cash,Store A (Mumbai),EMP019,15447.77,54.09,CLEAN,0
17466,2024-04-21,1701,P054,Home & Garden,4,1383.24,5532.96,0.0,Net Banking,Store C (Bangalore),EMP013,2398.16,43.34,CLEAN,0
17467,2024-06-01,1488,P216,Clothing,2,1093.46,2077.57,5.0,Credit Card,Store C (Bangalore),EMP020,1039.68,50.04,CLEAN,0
17468,2024-05-17,1247,P089,Home & Garden,5,3874.96,17437.32,10.0,Net Banking,Online,ONLINE,5969.75,34.24,CLEAN,0
17469,2024-05-28,784,P376,Electronics,2,145203.17,261365.71,10.0,Debit Card,Store B (Delhi),EMP001,133328.81,51.01,CLEAN,1
17470,2024-03-23,1731,P307,Home & Garden,5,5033.85,23910.79,5.0,Credit Card,Online,ONLINE,14331.94,59.94,CLEAN,0
17471,2024-03-20,25,P112,Clothing,1,2287.3,2172.94,5.0,Cash,Store C (Bangalore),EMP028,965.32,44.42,CLEAN,0
17472,2024-02-01,636,P270,Books,3,1676.82,4527.41,10.0,Credit Card,Store A (Mumbai),EMP021,1928.58,42.6,CLEAN,0
17473,2024-01-25,1146,P060,Electronics,1,85410.38,85410.38,0.0,UPI,Online,ONLINE,30431.42,35.63,CLEAN,1
17474,2024-01-11,1753,P027,Clothing,3,1827.46,5482.38,0.0,Debit Card,Store A (Mumbai),EMP010,2119.38,38.66,CLEAN,0
17475,2024-06-19,1488,P229,Electronics,1,15859.59,14273.63,10.0,Debit Card,Online,ONLINE,5637.55,39.5,CLEAN,0
17476,2024-03-17,711,P393,Clothing,3,776.48,2212.97,5.0,Debit Card,Store B (Delhi),EMP007,916.42,41.41,CLEAN,0
17477,2024-02-19,2195,P063,Home & Garden,4,2325.69,8837.62,5.0,Net Banking,Store A (Mumbai),EMP039,3909.48,44.24,CLEAN,0
17478,2024-04-09,896,P397,Clothing,4,1000.95,4003.8,0.0,UPI,Store B (Delhi),EMP015,1342.28,33.53,CLEAN,0
17479,2024-04-18,2148,P131,Clothing,4,2652.6,9549.36,10.0,Net Banking,Store B (Delhi),EMP037,3980.27,41.68,CLEAN,0
17480,2024-03-11,46,P339,Food,7,223.73,1566.11,0.0,Credit Card,Online,ONLINE,653.66,41.74,CLEAN,0
17481,2024-03-26,229,P071,Electronics,2,104682.0,198895.8,5.0,Net Banking,Store B (Delhi),EMP042,99159.52,49.86,CLEAN,1
17482,2024-04-25,367,P296,Books,1,1081.06,1081.06,0.0,Cash,Store A (Mumbai),EMP014,427.94,39.59,CLEAN,0
17483,2024-01-13,766,P082,Electronics,1,82814.54,82814.54,0.0,Credit Card,Store B (Delhi),EMP027,34580.01,41.76,CLEAN,1
17484,2024-02-13,1674,P100,Books,2,963.49,1734.28,10.0,Debit Card,Store C (Bangalore),EMP011,866.27,49.95,CLEAN,0
17485,2024-06-05,1211,P070,Food,9,161.26,1306.21,10.0,Net Banking,Online,ONLINE,649.78,49.75,CLEAN,0
17486,2024-02-27,2154,P089,Home & Garden,3,3874.96,11043.64,5.0,UPI,Store A (Mumbai),EMP010,3780.84,34.24,CLEAN,0
17487,2024-03-11,1374,P274,Clothing,1,1245.57,1245.57,0.0,Credit Card,Store A (Mumbai),EMP006,457.96,36.77,CLEAN,0
17488,2024-01-02,943,P134,Books,2,1446.11,2892.22,0.0,Debit Card,Store A (Mumbai),EMP025,1595.62,55.17,CLEAN,0
17489,2024-04-29,1873,P385,Home & Garden,6,2970.2,17821.2,0.0,Cash,Store C (Bangalore),EMP035,5707.02,32.02,CLEAN,0
17490,2024-04-07,1783,P153,Books,4,661.83,2647.32,0.0,Net Banking,Store C (Bangalore),EMP004,1062.92,40.15,CLEAN,0
17491,2024-04-10,2267,P038,Food,1,803.27,803.27,0.0,Net Banking,Store B (Delhi),EMP043,356.52,44.38,CLEAN,0
17492,2024-02-01,941,P127,Books,4,485.19,1940.76,0.0,Debit Card,Online,ONLINE,941.04,48.49,CLEAN,0
17493,2024-05-08,1553,P020,Home & Garden,3,5389.65,14552.05,10.0,Debit Card,Store B (Delhi),EMP042,8671.46,59.59,CLEAN,0
17494,2024-04-26,977,P267,Home & Garden,3,5300.86,15902.58,0.0,Unknown,Store C (Bangalore),EMP040,4823.22,30.33,CLEAN,0
17495,2024-04-30,1424,P122,Food,4,683.62,2597.76,5.0,Cash,Online,ONLINE,836.38,32.2,CLEAN,0
17496,2024-04-07,1141,P346,Clothing,2,3154.11,5992.81,5.0,Credit Card,Store C (Bangalore),EMP043,2714.55,45.3,CLEAN,0
17497,2024-04-23,234,P311,Food,3,402.57,1147.32,5.0,UPI,Store B (Delhi),EMP037,487.35,42.48,CLEAN,0
17498,2024-05-06,127,P145,Food,1,954.79,954.79,0.0,Debit Card,Store B (Delhi),EMP005,460.54,48.23,CLEAN,0
17499,2024-05-30,651,P247,Books,3,1833.34,4950.02,10.0,UPI,Store A (Mumbai),EMP010,2937.22,59.34,CLEAN,0
17500,2024-04-16,1233,P342,Home & Garden,4,5958.97,21452.29,10.0,Credit Card,Store B (Delhi),EMP033,7866.5,36.67,CLEAN,0
17501,2024-03-17,1555,P345,Electronics,2,88717.18,177434.36,0.0,Credit Card,Store A (Mumbai),EMP043,85095.16,47.96,CLEAN,1
17502,2024-05-08,1711,P097,Electronics,1,42489.57,42489.57,0.0,UPI,Store B (Delhi),EMP016,18360.64,43.21,CLEAN,0
17503,2024-02-07,1237,P357,Clothing,3,2989.17,8967.51,0.0,Debit Card,Store A (Mumbai),EMP039,3367.95,37.56,CLEAN,0
17504,2024-03-17,1956,P115,Food,9,152.08,1300.28,5.0,Debit Card,Store B (Delhi),EMP012,767.79,59.05,CLEAN,0
17505,2024-03-18,193,P260,Clothing,4,1414.73,5658.92,0.0,Debit Card,Store C (Bangalore),EMP010,2689.68,47.53,CLEAN,0
17506,2024-03-04,2327,P352,Home & Garden,1,1519.52,1519.52,0.0,Debit Card,Online,ONLINE,780.08,51.34,CLEAN,0
17507,2024-06-19,2255,P135,Food,1,790.07,750.57,5.0,Credit Card,Online,ONLINE,271.49,36.17,CLEAN,0
17508,2024-04-04,1033,P035,Electronics,1,135575.06,135575.06,0.0,Debit Card,Online,ONLINE,76347.27,56.31,CLEAN,1
17509,2024-03-08,670,P025,Electronics,2,109621.89,197319.4,10.0,Net Banking,Store C (Bangalore),EMP027,78658.11,39.86,CLEAN,1
17510,2024-04-08,1216,P307,Home & Garden,3,5033.85,15101.55,0.0,Net Banking,Store A (Mumbai),EMP046,9051.75,59.94,CLEAN,0
17511,2024-03-24,2276,P095,Food,9,475.61,4280.49,0.0,Net Banking,Store A (Mumbai),EMP047,2080.26,48.6,CLEAN,0
17512,2024-04-18,1311,P105,Food,9,177.03,1513.61,5.0,UPI,Store B (Delhi),EMP006,762.23,50.36,CLEAN,0
17513,2024-05-01,414,P178,Electronics,2,44173.41,88346.82,0.0,Debit Card,Store B (Delhi),EMP033,48240.42,54.6,CLEAN,1
17514,2024-02-26,1794,P231,Electronics,1,96320.28,96320.28,0.0,Credit Card,Store B (Delhi),EMP022,52413.76,54.42,CLEAN,1
17515,2024-05-24,516,P044,Clothing,2,1362.37,2724.74,0.0,Credit Card,Store C (Bangalore),EMP019,988.02,36.26,CLEAN,0
17516,2024-03-30,2441,P231,Electronics,1,96320.28,96320.28,0.0,Debit Card,Store B (Delhi),EMP020,52413.76,54.42,CLEAN,1
17517,2024-04-12,1027,P127,Books,3,485.19,1310.01,10.0,UPI,Store C (Bangalore),EMP002,635.2,48.49,CLEAN,0
17518,2024-05-29,107,P195,Clothing,2,1692.96,3216.62,5.0,UPI,Online,ONLINE,1162.53,36.14,CLEAN,0
17519,2024-04-02,1605,P079,Clothing,4,591.28,2128.61,10.0,Net Banking,Store C (Bangalore),EMP012,973.08,45.71,CLEAN,0
17520,2024-04-23,1487,P154,Clothing,1,1630.85,1549.31,5.0,Cash,Store A (Mumbai),EMP025,556.38,35.91,CLEAN,0
17521,2024-01-03,650,P343,Clothing,4,1674.29,6027.44,10.0,Credit Card,Store A (Mumbai),EMP019,1876.86,31.14,CLEAN,0
17522,2024-01-11,196,P103,Books,4,951.5,3806.0,0.0,Debit Card,Online,ONLINE,1277.44,33.56,CLEAN,0
17523,2024-02-02,2175,P306,Home & Garden,3,2168.93,6181.45,5.0,Debit Card,Store C (Bangalore),EMP040,2817.34,45.58,CLEAN,0
17524,2024-04-07,1139,P117,Home & Garden,6,723.24,4339.44,0.0,Debit Card,Store B (Delhi),EMP029,1393.86,32.12,CLEAN,0
17525,2024-04-06,772,P366,Clothing,4,1458.5,5542.3,5.0,Debit Card,Store B (Delhi),EMP030,2596.16,46.84,CLEAN,0
17526,2024-05-02,1341,P228,Electronics,1,24193.36,24193.36,0.0,UPI,Store B (Delhi),EMP042,10771.06,44.52,CLEAN,0
17527,2024-06-11,653,P272,Books,2,1032.02,1960.84,5.0,UPI,Store B (Delhi),EMP020,720.54,36.75,CLEAN,0
17528,2024-01-26,237,P321,Electronics,1,92654.11,83388.7,10.0,Debit Card,Online,ONLINE,48525.61,58.19,CLEAN,1
17529,2024-05-17,1070,P234,Home & Garden,1,7925.82,6736.95,15.0,Credit Card,Store A (Mumbai),EMP027,3960.48,58.79,CLEAN,0
17530,2024-05-25,1972,P277,Electronics,1,101580.77,101580.77,0.0,Credit Card,Store B (Delhi),EMP015,45057.98,44.36,CLEAN,1
17531,2024-04-12,1593,P156,Clothing,4,2653.51,10614.04,0.0,Debit Card,Store A (Mumbai),EMP039,3522.84,33.19,CLEAN,0
17532,2024-04-07,1067,P184,Food,10,584.3,5258.7,10.0,Debit Card,Store B (Delhi),EMP031,3152.61,59.95,CLEAN,0
17533,2024-05-09,1266,P380,Clothing,1,623.13,591.97,5.0,Debit Card,Store B (Delhi),EMP033,187.1,31.61,CLEAN,0
17534,2024-03-05,1608,P048,Clothing,1,2062.94,2062.94,0.0,UPI,Online,ONLINE,618.92,30.0,CLEAN,0
17535,2024-02-12,2065,P079,Clothing,2,591.28,1123.43,5.0,Net Banking,Store A (Mumbai),EMP034,513.57,45.71,CLEAN,0
17536,2024-03-21,294,P286,Clothing,4,2103.37,8413.48,0.0,Credit Card,Store B (Delhi),EMP016,3900.96,46.37,CLEAN,0
17537,2024-01-11,548,P211,Electronics,2,33360.15,60048.27,10.0,Debit Card,Online,ONLINE,31780.89,52.93,CLEAN,0
17538,2024-01-08,856,P072,Food,3,500.31,1350.84,10.0,Credit Card,Store C (Bangalore),EMP031,557.82,41.29,CLEAN,0
17539,2024-04-28,1806,P045,Electronics,1,51531.58,51531.58,0.0,UPI,Store B (Delhi),EMP039,27549.98,53.46,CLEAN,0
17540,2024-01-22,1892,P074,Electronics,2,145176.18,290352.36,0.0,Credit Card,Online,ONLINE,152161.86,52.41,CLEAN,1
17541,2024-04-24,925,P012,Food,7,751.99,5263.93,0.0,UPI,Online,ONLINE,2811.2,53.4,CLEAN,0
17542,2024-06-26,681,P114,Food,3,258.18,774.54,0.0,Cash,Store B (Delhi),EMP007,316.2,40.82,CLEAN,0
17543,2024-02-29,80,P119,Clothing,1,2079.48,1871.53,10.0,Cash,Store A (Mumbai),EMP014,770.09,41.15,CLEAN,0
17544,2024-05-12,1355,P335,Clothing,1,3901.1,3901.1,0.0,Debit Card,Online,ONLINE,1542.09,39.53,CLEAN,0
17545,2024-01-27,660,P390,Home & Garden,5,2580.46,12902.3,0.0,Net Banking,Store B (Delhi),EMP041,6719.85,52.08,CLEAN,0
17546,2024-01-14,1935,P043,Electronics,1,12329.26,11712.8,5.0,UPI,Store C (Bangalore),EMP044,5592.5,47.75,CLEAN,0
17547,2024-03-04,1561,P307,Home & Garden,2,5033.85,10067.7,0.0,Net Banking,Store B (Delhi),EMP023,6034.5,59.94,CLEAN,0
17548,2024-03-06,745,P253,Clothing,4,399.4,1597.6,0.0,Net Banking,Store C (Bangalore),EMP019,896.32,56.1,CLEAN,0
17549,2024-05-31,1481,P225,Books,3,478.33,1434.99,0.0,UPI,Store A (Mumbai),EMP048,641.25,44.69,CLEAN,0
17550,2024-06-16,2030,P372,Clothing,4,4273.36,17093.44,0.0,Cash,Store C (Bangalore),EMP048,8267.2,48.36,CLEAN,0
17551,2024-01-25,2026,P184,Food,4,584.3,2220.34,5.0,UPI,Online,ONLINE,1331.1,59.95,CLEAN,0
17552,2024-05-06,2124,P320,Books,2,1692.43,3046.37,10.0,Debit Card,Store C (Bangalore),EMP009,1090.53,35.8,CLEAN,0
17553,2024-01-07,2470,P040,Home & Garden,6,2901.32,15667.13,10.0,Credit Card,Online,ONLINE,8066.03,51.48,CLEAN,0
17554,2024-02-10,888,P095,Food,2,475.61,951.22,0.0,UPI,Store B (Delhi),EMP012,462.28,48.6,CLEAN,0
17555,2024-05-26,451,P358,Books,1,895.34,805.81,10.0,Cash,Online,ONLINE,474.57,58.89,CLEAN,0
17556,2024-05-13,315,P399,Home & Garden,3,7455.42,22366.26,0.0,Debit Card,Online,ONLINE,9507.0,42.51,CLEAN,0
17557,2024-03-29,1350,P302,Food,5,276.08,1311.38,5.0,Debit Card,Store B (Delhi),EMP041,469.06,35.77,CLEAN,0
17558,2024-04-01,1396,P187,Food,7,80.86,566.02,0.0,Debit Card,Store C (Bangalore),EMP025,311.78,55.08,CLEAN,0
17559,2024-04-22,1018,P349,Home & Garden,5,825.21,3713.44,10.0,Debit Card,Online,ONLINE,1267.52,34.13,CLEAN,0
17560,2024-04-30,1174,P142,Clothing,4,1853.88,7415.52,0.0,Credit Card,Store B (Delhi),EMP050,2531.24,34.13,CLEAN,0
17561,2024-02-18,720,P223,Electronics,1,35804.85,32224.36,10.0,UPI,Store C (Bangalore),EMP027,10093.83,31.32,CLEAN,0
17562,2024-05-11,555,P397,Clothing,4,1000.95,4003.8,0.0,Net Banking,Store C (Bangalore),EMP032,1342.28,33.53,CLEAN,0
17563,2024-04-03,226,P214,Home & Garden,2,3487.8,6626.82,5.0,UPI,Online,ONLINE,3901.4,58.87,CLEAN,0
17564,2024-04-22,1022,P248,Clothing,3,635.93,1907.79,0.0,Credit Card,Store A (Mumbai),EMP003,899.16,47.13,CLEAN,0
17565,2024-06-23,535,P320,Books,3,1692.43,4823.43,5.0,Credit Card,Store B (Delhi),EMP035,1726.67,35.8,CLEAN,0
17566,2024-04-11,17,P334,Home & Garden,6,5070.36,25858.84,15.0,Net Banking,Store A (Mumbai),EMP024,8198.96,31.71,CLEAN,0
17567,2024-04-01,1447,P224,Books,2,1225.56,2451.12,0.0,Debit Card,Store A (Mumbai),EMP004,1237.18,50.47,CLEAN,0
17568,2024-03-22,1830,P120,Clothing,1,1695.72,1695.72,0.0,Debit Card,Store C (Bangalore),EMP016,751.56,44.32,CLEAN,0
17569,2024-01-08,42,P152,Clothing,3,2843.45,8103.83,5.0,Net Banking,Store B (Delhi),EMP004,2852.68,35.2,CLEAN,0
17570,2024-01-05,49,P031,Books,4,1671.22,6350.64,5.0,Credit Card,Store A (Mumbai),EMP026,2556.34,40.25,CLEAN,0
17571,2024-02-28,2271,P398,Home & Garden,6,3443.91,20663.46,0.0,Debit Card,Store B (Delhi),EMP019,8350.8,40.41,CLEAN,0
17572,2024-04-11,1082,P322,Electronics,2,30111.41,54200.54,10.0,Cash,Store A (Mumbai),EMP045,26522.95,48.93,CLEAN,0
17573,2024-04-17,1028,P348,Electronics,2,106906.11,192431.0,10.0,Net Banking,Store A (Mumbai),EMP049,57998.43,30.14,CLEAN,1
17574,2024-01-06,518,P030,Home & Garden,3,201.08,603.24,0.0,UPI,Store A (Mumbai),EMP040,324.03,53.71,CLEAN,0
17575,2024-04-28,520,P341,Home & Garden,6,7087.98,40401.49,5.0,Debit Card,Store A (Mumbai),EMP032,13271.88,32.85,CLEAN,0
17576,2024-04-24,2500,P080,Clothing,4,1777.53,7110.12,0.0,Credit Card,Store B (Delhi),EMP022,2592.64,36.46,CLEAN,0
17577,2024-01-23,174,P072,Food,10,500.31,4752.94,5.0,Cash,Online,ONLINE,1962.7,41.29,CLEAN,0
17578,2024-02-25,1663,P137,Home & Garden,5,1735.54,8677.7,0.0,Credit Card,Store B (Delhi),EMP041,4066.85,46.87,CLEAN,0
17579,2024-03-09,2044,P177,Home & Garden,6,7100.14,42600.84,0.0,Cash,Store C (Bangalore),EMP039,25396.14,59.61,CLEAN,0
17580,2024-05-02,425,P370,Food,10,945.72,9457.2,0.0,Credit Card,Store B (Delhi),EMP043,5671.2,59.97,CLEAN,0
17581,2024-01-21,63,P378,Electronics,2,37655.58,71545.6,5.0,Cash,Store B (Delhi),EMP026,39632.86,55.4,CLEAN,0
17582,2024-03-20,301,P180,Food,8,361.99,2751.12,5.0,Unknown,Store A (Mumbai),EMP030,1056.02,38.39,CLEAN,0
17583,2024-02-24,1115,P203,Electronics,2,116724.48,210104.06,10.0,Cash,Online,ONLINE,102818.32,48.94,CLEAN,1
17584,2024-06-30,1771,P250,Food,1,195.91,195.91,0.0,Credit Card,Store B (Delhi),EMP003,115.09,58.75,CLEAN,0
17585,2024-04-13,2053,P148,Food,1,91.01,81.91,10.0,UPI,Online,ONLINE,40.45,49.38,CLEAN,0
17586,2024-05-06,1045,P154,Clothing,1,1630.85,1549.31,5.0,Credit Card,Store A (Mumbai),EMP023,556.38,35.91,CLEAN,0
17587,2024-04-06,610,P123,Clothing,2,4174.87,8349.74,0.0,Credit Card,Store A (Mumbai),EMP050,3373.06,40.4,CLEAN,0
17588,2024-06-15,2121,P031,Books,1,1671.22,1587.66,5.0,Cash,Online,ONLINE,639.08,40.25,CLEAN,0
17589,2024-06-01,1769,P247,Books,2,1833.34,3666.68,0.0,UPI,Store B (Delhi),EMP014,2175.72,59.34,CLEAN,0
17590,2024-03-28,701,P112,Clothing,1,2287.3,2172.94,5.0,Debit Card,Store C (Bangalore),EMP022,965.32,44.42,CLEAN,0
17591,2024-05-20,353,P207,Electronics,1,46910.39,46910.39,0.0,Cash,Online,ONLINE,18028.09,38.43,CLEAN,0
17592,2024-04-28,874,P284,Food,8,66.14,502.66,5.0,Credit Card,Store B (Delhi),EMP033,178.75,35.56,CLEAN,0
17593,2024-02-06,1289,P010,Electronics,1,115216.27,109455.46,5.0,Credit Card,Store C (Bangalore),EMP040,55165.13,50.4,CLEAN,1
17594,2024-06-08,1193,P381,Home & Garden,3,427.5,1282.5,0.0,Cash,Online,ONLINE,611.88,47.71,CLEAN,0
17595,2024-03-10,1140,P151,Electronics,1,89046.07,89046.07,0.0,UPI,Store B (Delhi),EMP024,49509.68,55.6,CLEAN,1
17596,2024-05-31,1956,P018,Food,9,139.48,1255.32,0.0,Debit Card,Store B (Delhi),EMP018,418.41,33.33,CLEAN,0
17597,2024-06-02,70,P297,Clothing,1,3540.57,3540.57,0.0,Net Banking,Online,ONLINE,1068.41,30.18,CLEAN,0
17598,2024-01-27,2417,P107,Food,2,763.79,1374.82,10.0,Cash,Store B (Delhi),EMP024,777.94,56.58,CLEAN,0
17599,2024-04-22,2236,P263,Home & Garden,4,2040.76,8163.04,0.0,Debit Card,Online,ONLINE,4163.24,51.0,CLEAN,0
